City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athens,2004,Weightlifting,Weightlifting,"LIU, Chunhong",CHN,Women,69kg,W,Gold
Athens,2004,Weightlifting,Weightlifting,"KRUTZLER, Eszter",HUN,Women,69kg,W,Silver
Athens,2004,Weightlifting,Weightlifting,"POPOVA, Valentina",RUS,Women,75kg,W,Bronze
Athens,2004,Weightlifting,Weightlifting,"THONGSUK, Pawina",THA,Women,75kg,W,Gold
Athens,2004,Weightlifting,Weightlifting,"ZABOLOTNAIA, Natalia",RUS,Women,75kg,W,Silver
Athens,2004,Weightlifting,Weightlifting,"PEREPETCHENOV, Oleg",RUS,Men,77kg,M,Bronze
Athens,2004,Weightlifting,Weightlifting,"SAGIR, Taner",TUR,Men,77kg,M,Gold
Athens,2004,Weightlifting,Weightlifting,"FILIMONOV, Sergey",KAZ,Men,77kg,M,Silver
Athens,2004,Weightlifting,Weightlifting,"DIMAS, Pyrros",GRE,Men,85kg,M,Bronze
Athens,2004,Weightlifting,Weightlifting,"ASANIDZE, George",GEO,Men,85kg,M,Gold
Athens,2004,Weightlifting,Weightlifting,"RYBAKOU, Andrei",BLR,Men,85kg,M,Silver
Athens,2004,Weightlifting,Weightlifting,"TJUKIN, Eduard",RUS,Men,94kg,M,Bronze
Athens,2004,Weightlifting,Weightlifting,"DOBREV, Milen",BUL,Men,94kg,M,Gold
Athens,2004,Weightlifting,Weightlifting,"AKKAEV, Khadzhimurat",RUS,Men,94kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"MIRANDA, Patricia",USA,Women,- 48kg,W,Bronze
Athens,2004,Wrestling,Wrestling Free.,"MERLENI, Irini",UKR,Women,- 48kg,W,Gold
Athens,2004,Wrestling,Wrestling Free.,"ICHO, Chiharu",JPN,Women,- 48kg,W,Silver
Athens,2004,Wrestling,Wrestling Free.,"TANABE, Chikara",JPN,Men,- 55kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"BATIROV, Mavlet",RUS,Men,- 55kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"ABAS, Stephen",USA,Men,- 55kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"GOMIS, Anna",FRA,Women,48 - 55kg,W,Bronze
Athens,2004,Wrestling,Wrestling Free.,"YOSHIDA, Saori",JPN,Women,48 - 55kg,W,Gold
Athens,2004,Wrestling,Wrestling Free.,"VERBEEK, Tonya",CAN,Women,48 - 55kg,W,Silver
Athens,2004,Wrestling,Wrestling Free.,"INOUE, Kenji",JPN,Men,55 - 60kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"QUINTANA, Yandro Miguel",CUB,Men,55 - 60kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"JOKAR, Masuod",IRI,Men,55 - 60kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"LEGRAND, Lise",FRA,Women,55 - 63kg,W,Bronze
Athens,2004,Wrestling,Wrestling Free.,"ICHO, Kaori",JPN,Women,55 - 63kg,W,Gold
Athens,2004,Wrestling,Wrestling Free.,"MCMANN, Sara",USA,Women,55 - 63kg,W,Silver
Athens,2004,Wrestling,Wrestling Free.,"MURTAZALIEV, Makhach",RUS,Men,60 - 66kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"TEDEYEV, Elbrus",UKR,Men,60 - 66kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"KELLY, Jamill",USA,Men,60 - 66kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"HAMAGUCHI, Kyoko",JPN,Women,63 - 72kg,W,Bronze
Athens,2004,Wrestling,Wrestling Free.,"WANG, Xu",CHN,Women,63 - 72kg,W,Gold
Athens,2004,Wrestling,Wrestling Free.,"MANIOUROVA, Gouzel",RUS,Women,63 - 72kg,W,Silver
Athens,2004,Wrestling,Wrestling Free.,"FUNDORA, Ivan",CUB,Men,66 - 74kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"SAYTIEV, Buvaysa",RUS,Men,66 - 74kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"LALIYEV, Gennadiy",KAZ,Men,66 - 74kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"SAZHIDOV, Sazhid",RUS,Men,74 - 84kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"SANDERSON, Cael",USA,Men,74 - 84kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"MOON, Eui Jae",KOR,Men,74 - 84kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"HEIDARI, Alireza",IRI,Men,84 - 96kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"GATSALOV, Khadjimourat",RUS,Men,84 - 96kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"IBRAGIMOV, Magomed",UZB,Men,84 - 96kg,M,Silver
Athens,2004,Wrestling,Wrestling Free.,"POLATCI, Aydin",TUR,Men,96 - 120kg,M,Bronze
Athens,2004,Wrestling,Wrestling Free.,"TAYMAZOV, Artur",UZB,Men,96 - 120kg,M,Gold
Athens,2004,Wrestling,Wrestling Free.,"REZAEI, Alireza",IRI,Men,96 - 120kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"KIOUREGKIAN, Artiom",GRE,Men,- 55kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"MAJOROS, Istvan",HUN,Men,- 55kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"MAMEDALIEV, Gueidar",RUS,Men,- 55kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"NAZARIAN, Armen",BUL,Men,55 - 60kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"JUNG, Ji-Hyun",KOR,Men,55 - 60kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"MONZON, Roberto",CUB,Men,55 - 60kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"MANUKYAN, Mkkhitar",KAZ,Men,60 - 66kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"MANSUROV, Farid",AZE,Men,60 - 66kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"EROGLU, Seref",TUR,Men,60 - 66kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"SAMURGASHEV, Varteres",RUS,Men,66 - 74kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"DOKTURISHIVILI, Alexandr",UZB,Men,66 - 74kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"YLI-HANNUKSELA, Marko",FIN,Men,66 - 74kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"MAKARANKA, Viachaslau",BLR,Men,74 - 84kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"MICHINE, Alexei",RUS,Men,74 - 84kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"ABRAHAMIAN, Ara",SWE,Men,74 - 84kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"OZAL, Mehmet",TUR,Men,84 - 96kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"GABER IBRAHIM, Karam",EGY,Men,84 - 96kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"NOZADZE, Ramaz",GEO,Men,84 - 96kg,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,"GARDNER, Rulon",USA,Men,96 - 120kg,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,"TSURTSUMIA, Georgiy",KAZ,Men,96 - 120kg,M,Silver
Beijing,2008,Aquatics,Diving,"GALPERIN, Gleb",RUS,Men,10m platform,M,Bronze
Beijing,2008,Aquatics,Diving,"MITCHAM, Matthew",AUS,Men,10m platform,M,Gold
Beijing,2008,Aquatics,Diving,"ZHOU, Luxin",CHN,Men,10m platform,M,Silver
Beijing,2008,Aquatics,Diving,"WANG, Xin",CHN,Women,10m platform,W,Bronze
Beijing,2008,Aquatics,Diving,"CHEN, Ruolin",CHN,Women,10m platform,W,Gold
Beijing,2008,Aquatics,Diving,"HEYMANS, Emilie",CAN,Women,10m platform,W,Silver
Beijing,2008,Aquatics,Diving,"QIN, Kai",CHN,Men,3m springboard,M,Bronze
Beijing,2008,Aquatics,Diving,"HE, Chong",CHN,Men,3m springboard,M,Gold
Beijing,2008,Aquatics,Diving,"DESPATIE, Alexandre",CAN,Men,3m springboard,M,Silver
Beijing,2008,Aquatics,Diving,"WU, Minxia",CHN,Women,3m springboard,W,Bronze
Beijing,2008,Aquatics,Diving,"GUO, Jingjing",CHN,Women,3m springboard,W,Gold
Beijing,2008,Aquatics,Diving,"PAKHALINA, Julia",RUS,Women,3m springboard,W,Silver
Beijing,2008,Aquatics,Diving,"DOBROSKOK, Dmitriy",RUS,Men,synchronized diving 10m platform,M,Bronze
Beijing,2008,Aquatics,Diving,"GALPERIN, Gleb",RUS,Men,synchronized diving 10m platform,M,Bronze
Beijing,2008,Aquatics,Diving,"HUO, Liang",CHN,Men,synchronized diving 10m platform,M,Gold
Beijing,2008,Aquatics,Diving,"LIN, Yue",CHN,Men,synchronized diving 10m platform,M,Gold
Beijing,2008,Aquatics,Diving,"HAUSDING, Patrick",GER,Men,synchronized diving 10m platform,M,Silver
Beijing,2008,Aquatics,Diving,"KLEIN, Sascha",GER,Men,synchronized diving 10m platform,M,Silver
Beijing,2008,Aquatics,Diving,"ESPINOSA, Paola",MEX,Women,synchronized diving 10m platform,W,Bronze
Beijing,2008,Aquatics,Diving,"ORTIZ, Tatiana",MEX,Women,synchronized diving 10m platform,W,Bronze
Beijing,2008,Aquatics,Diving,"CHEN, Ruolin",CHN,Women,synchronized diving 10m platform,W,Gold
Beijing,2008,Aquatics,Diving,"WANG, Xin",CHN,Women,synchronized diving 10m platform,W,Gold
Beijing,2008,Aquatics,Diving,"COLE, Briony",AUS,Women,synchronized diving 10m platform,W,Silver
Beijing,2008,Aquatics,Diving,"WU, Melissa",AUS,Women,synchronized diving 10m platform,W,Silver
Beijing,2008,Aquatics,Diving,"KVASHA, Illya",UKR,Men,synchronized diving 3m springboard,M,Bronze
Beijing,2008,Aquatics,Diving,"PRYGOROV, Oleksiy",UKR,Men,synchronized diving 3m springboard,M,Bronze
Beijing,2008,Aquatics,Diving,"QIN, Kai",CHN,Men,synchronized diving 3m springboard,M,Gold
Beijing,2008,Aquatics,Diving,"WANG, Feng",CHN,Men,synchronized diving 3m springboard,M,Gold
Beijing,2008,Aquatics,Diving,"KUNAKOV, Yuriy",RUS,Men,synchronized diving 3m springboard,M,Silver
Beijing,2008,Aquatics,Diving,"SAUTIN, Dmitry",RUS,Men,synchronized diving 3m springboard,M,Silver
Beijing,2008,Aquatics,Diving,"FISCHER, Heike",GER,Women,synchronized diving 3m springboard,W,Bronze
Beijing,2008,Aquatics,Diving,"KOTZIAN, Ditte",GER,Women,synchronized diving 3m springboard,W,Bronze
Beijing,2008,Aquatics,Diving,"GUO, Jingjing",CHN,Women,synchronized diving 3m springboard,W,Gold
Beijing,2008,Aquatics,Diving,"WU, Minxia",CHN,Women,synchronized diving 3m springboard,W,Gold
Beijing,2008,Aquatics,Diving,"PAKHALINA, Julia",RUS,Women,synchronized diving 3m springboard,W,Silver
Beijing,2008,Aquatics,Diving,"POZDNYAKOVA, Anastasia",RUS,Women,synchronized diving 3m springboard,W,Silver
Beijing,2008,Aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,100m backstroke,M,Bronze
Beijing,2008,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,100m backstroke,M,Bronze
Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100m backstroke,M,Gold
Beijing,2008,Aquatics,Swimming,"GREVERS, Matt",USA,Men,100m backstroke,M,Silver
Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,100m backstroke,W,Bronze
Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m backstroke,W,Gold
Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100m backstroke,W,Silver
Beijing,2008,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100m breaststroke,M,Bronze
Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100m breaststroke,M,Gold
Beijing,2008,Aquatics,Swimming,"OEN, Alexander Dale",NOR,Men,100m breaststroke,M,Silver
Beijing,2008,Aquatics,Swimming,"JUKIC, Mirna",AUT,Women,100m breaststroke,W,Bronze
Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Gold
Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,100m breaststroke,W,Silver
Beijing,2008,Aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,100m butterfly,M,Bronze
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,100m butterfly,M,Gold
Beijing,2008,Aquatics,Swimming,"CAVIC, Milorad",SRB,Men,100m butterfly,M,Silver
Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,100m butterfly,W,Bronze
Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m butterfly,W,Gold
Beijing,2008,Aquatics,Swimming,"MAGNUSON, Christine",USA,Women,100m butterfly,W,Silver
Beijing,2008,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,100m freestyle,M,Bronze
Beijing,2008,Aquatics,Swimming,"LEZAK, Jason",USA,Men,100m freestyle,M,Bronze
Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,100m freestyle,M,Gold
Beijing,2008,Aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,100m freestyle,M,Silver
Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m freestyle,W,Bronze
Beijing,2008,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,100m freestyle,W,Gold
Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100m freestyle,W,Silver
Beijing,2008,Aquatics,Swimming,"COCHRANE, Ryan",CAN,Men,1500m freestyle,M,Bronze
Beijing,2008,Aquatics,Swimming,"MELLOULI, Oussama",TUN,Men,1500m freestyle,M,Gold
Beijing,2008,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Silver
Beijing,2008,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,200m backstroke,M,Bronze
Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m backstroke,M,Gold
Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Silver
Beijing,2008,Aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200m backstroke,W,Bronze
Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m backstroke,W,Gold
Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,200m backstroke,W,Silver
Beijing,2008,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,200m breaststroke,M,Bronze
Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200m breaststroke,M,Gold
Beijing,2008,Aquatics,Swimming,"RICKARD, Brenton",AUS,Men,200m breaststroke,M,Silver
Beijing,2008,Aquatics,Swimming,"NORDENSTAM, Sara",NOR,Women,200m breaststroke,W,Bronze
Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,200m breaststroke,W,Gold
Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,200m breaststroke,W,Silver
Beijing,2008,Aquatics,Swimming,"MATSUDA, Takeshi",JPN,Men,200m butterfly,M,Bronze
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m butterfly,M,Gold
Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m butterfly,M,Silver
Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,200m butterfly,W,Bronze
Beijing,2008,Aquatics,Swimming,"LIU, Zige",CHN,Women,200m butterfly,W,Gold
Beijing,2008,Aquatics,Swimming,"JIAO, Liuyang",CHN,Women,200m butterfly,W,Silver
Beijing,2008,Aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,200m freestyle,M,Bronze
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m freestyle,M,Gold
Beijing,2008,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,200m freestyle,M,Silver
Beijing,2008,Aquatics,Swimming,"PANG, Jiaying",CHN,Women,200m freestyle,W,Bronze
Beijing,2008,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200m freestyle,W,Gold
Beijing,2008,Aquatics,Swimming,"ISAKOVIC, Sara",SLO,Women,200m freestyle,W,Silver
Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200m individual medley,M,Bronze
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200m individual medley,M,Gold
Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m individual medley,M,Silver
Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,200m individual medley,W,Bronze
Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,200m individual medley,W,Gold
Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200m individual medley,W,Silver
Beijing,2008,Aquatics,Swimming,"JENSEN, Larsen",USA,Men,400m freestyle,M,Bronze
Beijing,2008,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,400m freestyle,M,Gold
Beijing,2008,Aquatics,Swimming,"ZHANG, Lin",CHN,Men,400m freestyle,M,Silver
Beijing,2008,Aquatics,Swimming,"JACKSON, Joanne",GBR,Women,400m freestyle,W,Bronze
Beijing,2008,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,400m freestyle,W,Gold
Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,400m freestyle,W,Silver
Beijing,2008,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,400m individual medley,M,Bronze
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,400m individual medley,M,Gold
Beijing,2008,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400m individual medley,M,Silver
Beijing,2008,Aquatics,Swimming,"HOFF, Katie",USA,Women,400m individual medley,W,Bronze
Beijing,2008,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,400m individual medley,W,Gold
Beijing,2008,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,400m individual medley,W,Silver
Beijing,2008,Aquatics,Swimming,"BRODIE, Leith",AUS,Men,4x100m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"CALLUS, Ashley",AUS,Men,4x100m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,4x100m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"MURPHY, Patrick",AUS,Men,4x100m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,4x100m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"TARGETT, Matt",AUS,Men,4x100m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"ADRIAN, Nathan",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"GREVERS, Matt",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"JONES, Cullen",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"LEZAK, Jason",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"WEBER-GALE, Garrett",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"WILDMAN-TOBRINER, Ben",USA,Men,4x100m freestyle relay,M,Gold
Beijing,2008,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,4x100m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"BOUSQUET, Frederick",FRA,Men,4x100m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"GILOT, Fabien",FRA,Men,4x100m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"LEVEAUX, Amaury",FRA,Men,4x100m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"MALLET, Gregory",FRA,Men,4x100m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"STEIMETZ, Boris",FRA,Men,4x100m freestyle relay,M,Silver
Beijing,2008,Aquatics,Swimming,"CAMPBELL, Cate",AUS,Women,4x100m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"MILLS, Alice",AUS,Women,4x100m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"REESE, Shayne",AUS,Women,4x100m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"SCHLANGER, Melanie",AUS,Women,4x100m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,4x100m freestyle relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"DEKKER, Inge",NED,Women,4x100m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"HEEMSKERK, Femke",NED,Women,4x100m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"KROMOWIDJOJO, Ranomi",NED,Women,4x100m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"SCHREUDER, Hinkelien",NED,Women,4x100m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"VAN ROOIJEN, Manon",NED,Women,4x100m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"VELDHUIS, Marleen",NED,Women,4x100m freestyle relay,W,Gold
Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,4x100m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"JOYCE, Kara Lynn",USA,Women,4x100m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"NYMEYER, Lacey",USA,Women,4x100m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"SILVER, Emily",USA,Women,4x100m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"SMIT, Julia",USA,Women,4x100m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m freestyle relay,W,Silver
Beijing,2008,Aquatics,Swimming,"FUJII, Takuro",JPN,Men,4x100m medley relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,4x100m medley relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"MIYASHITA, Junichi",JPN,Men,4x100m medley relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"SATO, Hisayoshi",JPN,Men,4x100m medley relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"CROCKER, Ian",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"GANGLOFF, Mark",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"GREVERS, Matt",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"HANSEN, Brendan",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"LEZAK, Jason",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"PHELPS, Michael",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"WEBER-GALE, Garrett",USA,Men,4x100m medley relay,M,Gold
Beijing,2008,Aquatics,Swimming,"DELANEY, Ashley",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"PINE, Adam",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"RICKARD, Brenton",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"SPRENGER, Christian",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"TARGETT, Matt",AUS,Men,4x100m medley relay,M,Silver
Beijing,2008,Aquatics,Swimming,"PANG, Jiaying",CHN,Women,4x100m medley relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"SUN, Ye",CHN,Women,4x100m medley relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"XU, Tianlongzi",CHN,Women,4x100m medley relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"ZHAO, Jing",CHN,Women,4x100m medley relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"ZHOU, Yafei",CHN,Women,4x100m medley relay,W,Bronze
Beijing,2008,Aquatics,Swimming,"GALVEZ, Felicity",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"JONES, Leisel",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"REESE, Shayne",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"SEEBOHM, Emily",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"WHITE, Tarnee",AUS,Women,4x100m medley relay,W,Gold
Beijing,2008,Aquatics,Swimming,"BREEDEN, Elaine",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"JENDRICK, Megan",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"JOYCE, Kara Lynn",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"MAGNUSON, Christine",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"SONI, Rebecca",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m medley relay,W,Silver
Beijing,2008,Aquatics,Swimming,"BRITS, Grant",AUS,Men,4x200m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"BRODIE, Leith",AUS,Men,4x200m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"FFROST, Nick",AUS,Men,4x200m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,4x200m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"MURPHY, Patrick",AUS,Men,4x200m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"PALMER, Kirk",AUS,Men,4x200m freestyle relay,M,Bronze
Beijing,2008,Aquatics,Swimming,"BERENS, Ricky",USA,Men,4x200m freestyle relay,M,Gold
